Veh. Name	Veh. ID	Manufacterer	Trim level	Size	Performance	Safety	Insurance	Warranty	Price	"Wheelbase, in."	"Overall Length, in."	"Overall Width, in."	"Overall Height, in."	"Curb Weight, lbs."	"Cargo Volume, cu. ft."	"Fuel Capacity, gals."	Seating Capacity	"Front Head Room, in."	"Max. Front Leg Room, in."	"Rear Head Room, in."	"Min. Rear Leg Room, in."	"Size, liters/cu. in"	Horsepower 	 rpm	Torque (lb-ft) @ rpm	MPG (city)	MPG (highway)	"Front Impact, Driver"	"Front Impact, Passenger"	Rollover Resistance	"Side Impact, Driver"	"Side Impact, Rear Passenger"	Insurance Costs	Bumper-to-bumper	Extended powertrain	Corrosion	Free roadside assistance	Free scheduled maintenance	Retail Price	Dealer Invoice
S	I	S	S	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	D	I	I	I	I	I	I	I	I	I	I	I	I	I
N	N	N	N	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q	Q
2005 Hyundai Tiburon	38142	Hyundai	"GT, SE"	0.12	0.02	0.1	-0.07	0.06	-0.01	99.6	173	69.3	52.3	2940	14.7	14.2	4	38	43	34.4	29.9	2.7	172	6000	181	18.66666667	26	5	4	4	4	NA	1800	300000	1000000	500000	NA	0	19999	18321
2005 Hyundai XG350	38143	Hyundai	Standard	0.21	0.02	0.12	-0.06	0.06	-0.02	108.3	191.9	71.9	55.9	3651	14.5	18.5	5	39.7	43.4	38	37.2	3.5	194	5500	216	18	26	5	5	4	4	4	1620	300000	1000000	500000	NA	0	24899	22409
2005 Hyundai XG350	38143	Hyundai	Standard	0.21	0.02	0.12	-0.06	0.06	-0.02	108.3	191.9	71.9	55.9	3651	14.5	18.5	5	39.7	43.4	38	37.2	3.5	194	5500	216	18	26	5	5	4	4	4	1620	300000	1000000	500000	NA	0	26499	23849
2005 Infiniti G35	38145	Infiniti	--	0.2	0.02	0.11	-0.05	0	-0.03	112.2	186.5	69	57.7	3468	14.8	20	5	40.1	43.6	37.9	33.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	30600	28150
2005 Infiniti G35	38145	Infiniti	--	0.2	0.02	0.11	-0.05	0	-0.03	112.2	186.5	69	57.7	3468	14.8	20	5	40.1	43.6	37.9	33.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	30850	28379
2005 Infiniti G35	38145	Infiniti	--	0.2	0.02	0.11	-0.05	0	-0.03	112.2	186.5	69	57.7	3468	14.8	20	5	40.1	43.6	37.9	33.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	32650	30030
2005 Infiniti G35	38145	Infiniti	--	0.17	0.02	0.11	-0.05	0	-0.03	112.2	182.2	71.5	54.8	3486	7.8	20	4	39.2	43.8	34.7	31.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	33150	30488
2005 Infiniti G35	38145	Infiniti	--	0.17	0.02	0.11	-0.05	0	-0.03	112.2	182.2	71.5	54.8	3486	7.8	20	4	39.2	43.8	34.7	31.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	32550	29937
2005 Infiniti Q45	38147	Infiniti	Standard	0.22	0.03	0.11	-0.05	0	-0.06	113	200.8	72.6	58.7	4050	13.7	21.4	5	38.4	44	36.4	37.3	4.5	340	6400	333	17	23	NA	NA	NA	NA	NA	NA	0	0	0	0	0	56200	51618
2005 Jaguar S Type	38152	Jaguar	3	0.21	0.02	0.12	-0.07	0.07	-0.04	114.5	193.4	71.6	56	3771	14.1	18.4	5	40.5	43.1	36.9	37	3	235	6800	216	18	26	NA	NA	5	4	5	1710	200000	0	720000	200000	200000	44230	40250
2005 Jaguar S Type	38152	Jaguar	4.2	0.21	0.03	0.12	-0.08	0.07	-0.05	114.5	193.4	71.6	56	3771	14.1	18.4	5	40.5	43.1	36.9	37	4.2	294	6000	303	18	28	NA	NA	5	4	5	1890	200000	0	720000	200000	200000	51330	46711
2005 Jaguar S Type	38152	Jaguar	R	0.21	0.04	0.12	-0.08	0.07	-0.06	114.5	193.4	71.6	56	3771	14.1	18.4	5	40.5	43.1	36.9	37	4.2	390	6100	399	17	24	NA	NA	5	4	5	1890	200000	0	720000	200000	200000	58330	53081
2005 Jaguar X Type	38153	Jaguar	Standard	0.18	0.02	0.11	-0.05	0	-0.03	106.7	183.8	70.4	56.7	3586	16	16	5	37.2	42.4	37.5	34.4	3	227	6800	206	18	26.5	NA	NA	4	4	4	NA	0	0	0	0	0	30830	28056
2005 Jaguar X Type	38153	Jaguar	Standard	0.19	0.02	0.11	-0.05	0	-0.03	106.7	185.5	70.4	58.4	3761	50	16	5	37.2	42.4	38.5	34.4	3	227	6800	206	18	26.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0	36330	33061
2005 Jaguar XJ Series	38154	Jaguar	"XJ8, XJ8L, V,en Plas"	0.26	0.03	0.11	-0.05	0	-0.06	124.4	205.3	76.5	57.3	3777	16.4	22.5	5	38.4	43.3	38.6	39.3	4.2	294	6000	303	18	28	NA	NA	NA	NA	NA	NA	0	0	0	0	0	60830	55356
2005 Jaguar XJ Series	38154	Jaguar	"XJ8, XJ8L, V,en Plas"	0.26	0.03	0.11	-0.05	0	-0.06	124.4	205.3	76.5	57.3	3777	16.4	22.5	5	38.4	43.3	38.6	39.3	4.2	294	6000	303	18	28	NA	NA	NA	NA	NA	NA	0	0	0	0	0	62830	57176
2005 Jaguar XJ Series	38154	Jaguar	"XJ8, XJ8L, V,en Plas"	0.26	0.03	0.11	-0.05	0	-0.07	124.4	205.3	76.5	57.3	3777	16.4	22.5	5	38.4	43.3	38.6	39.3	4.2	294	6000	303	18	28	NA	NA	NA	NA	NA	NA	0	0	0	0	0	70330	64001
2005 Jaguar XJ Series	38154	Jaguar	"XJR, Super V8"	0.26	0.04	0.11	-0.05	0	-0.07	124.4	205.3	76.5	57.3	3777	16.4	22.5	5	38.4	43.3	38.6	39.3	4.2	390	6100	399	17	24	NA	NA	NA	NA	NA	NA	0	0	0	0	0	75330	68551
2005 Jaguar XJ Series	38154	Jaguar	"XJR, Super V8"	0.26	0.04	0.11	-0.05	0	-0.09	124.4	205.3	76.5	57.3	3777	16.4	22.5	5	38.4	43.3	38.6	39.3	4.2	390	6100	399	17	24	NA	NA	NA	NA	NA	NA	0	0	0	0	0	89330	81291
2005 Jaguar XK Series	38155	Jaguar	XK8	0.13	0.03	0.11	-0.05	0	-0.07	101.9	187.8	70.8	50.5	3779	11.5	19.9	4	37.4	43	33.3	23.7	4.2	294	6000	303	18	26	NA	NA	NA	NA	NA	NA	0	0	0	0	0	69830	63546
2005 Jaguar XK Series	38155	Jaguar	XK8	0.13	0.03	0.11	-0.05	0	-0.07	101.9	187.8	70.8	51	3980	10.8	19.9	4	37	43	33.2	23.1	4.2	294	6000	303	18	26	NA	NA	NA	NA	NA	NA	0	0	0	0	0	74830	68096
2005 Jaguar XK Series	38155	Jaguar	XKR	0.13	0.03	0.11	-0.05	0	-0.08	101.9	187.8	70.8	50.5	3779	11.5	19.9	4	37.4	43	33.3	23.7	4.2	390	6000	399	16	23	NA	NA	NA	NA	NA	NA	0	0	0	0	0	81330	74011
2005 Jaguar XK Series	38155	Jaguar	XKR	0.13	0.03	0.11	-0.05	0	-0.08	101.9	187.8	70.8	51	3980	10.8	19.9	4	37	43	33.2	23.1	4.2	390	6000	399	16	23	NA	NA	NA	NA	NA	NA	0	0	0	0	0	86330	78561
2005 Kia Optima	38158	Kia	"LX, SE"	0.19	0.02	0.09	-0.04	0.06	-0.01	106.3	185.8	71.5	55.5	3281	13.6	17.2	5	39	43.3	37.6	36.2	2.4	138	6000	147	22.5	30	4	4	5	4	4	1260	300000	1000000	500000	NA	0	15900	14765
2005 Kia Optima	38158	Kia	"LX, SE"	0.19	0.02	0.09	-0.04	0.06	-0.01	106.3	185.8	71.5	55.5	3281	13.6	17.2	5	39	43.3	37.6	36.2	2.4	138	6000	147	22.5	30	4	4	5	4	4	1260	300000	1000000	500000	NA	0	17150	15930
2005 Kia Optima	38158	Kia	"LX, SE"	0.19	0.02	0.09	-0.05	0.06	-0.01	106.3	185.8	71.5	55.5	3281	13.6	17.2	5	39	43.3	37.6	36.2	2.4	138	6000	147	22.5	30	4	4	5	4	4	1440	300000	1000000	500000	NA	0	18700	17080
2005 Kia Optima	38158	Kia	--	0.19	0.02	0.09	-0.04	0.06	-0.01	106.3	185.8	71.5	55.5	3281	13.6	17.2	5	39	43.3	37.6	36.2	NA	NA	NA	NA	NA	NA	4	4	5	4	4	1260	300000	1000000	500000	NA	0	18600	17125
2005 Kia Optima	38158	Kia	--	0.19	0.02	0.09	-0.05	0.06	-0.01	106.3	185.8	71.5	55.5	3281	13.6	17.2	5	39	43.3	37.6	36.2	NA	NA	NA	NA	NA	NA	4	4	5	4	4	1440	300000	1000000	500000	NA	0	19900	18150
2005 Kia Rio	38159	Kia	Standard	0.13	0.01	0.05	-0.03	0.06	0	94.9	166.9	65.9	56.7	2403	9.2	11.9	5	39.4	42.8	37.6	32.7	1.6	104	5800	104	24.5	31	4	4	4	2	2	1170	300000	1000000	500000	NA	0	9850	9460
2005 Kia Rio	38159	Kia	Standard	0.13	0.01	0.05	-0.03	0.06	0	94.9	166.9	65.9	56.7	2403	9.2	11.9	5	39.4	42.8	37.6	32.7	1.6	104	5800	104	24.5	31	4	4	4	2	2	1170	300000	1000000	500000	NA	0	10750	10320
2005 Kia Rio	38159	Kia	Standard	0.14	0.01	0.11	-0.04	0.06	0	94.9	166.9	65.9	56.7	2447	44.3	11.9	5	39.4	42.8	37.6	32.7	1.6	104	5800	104	24.5	31	NA	NA	NA	NA	NA	1350	300000	1000000	500000	NA	0	11365	10895
2005 Kia Rio	38159	Kia	Standard	0.14	0.01	0.11	-0.04	0.06	0	94.9	166.9	65.9	56.7	2447	44.3	11.9	5	39.4	42.8	37.6	32.7	1.6	104	5800	104	24.5	31	NA	NA	NA	NA	NA	1350	300000	1000000	500000	NA	0	12390	11715
2005 Kia Spectra	38162	Kia	Standard	0.17	0.02	0.07	0	0.06	0	102.8	176.4	68.3	57.9	2701	12.2	14.5	5	40	42.8	38.2	35.4	2	138	6000	136	24.5	33.5	4	4	4	4	3	630	300000	1000000	500000	NA	0	12700	12005
2005 Kia Spectra	38162	Kia	Standard	0.17	0.02	0.07	0	0.06	-0.01	102.8	176.4	68.3	57.9	2701	12.2	14.5	5	40	42.8	38.2	35.4	2	138	6000	136	24.5	33.5	4	4	4	4	3	630	300000	1000000	500000	NA	0	13700	12920
2005 Kia Spectra	38162	Kia	Standard	0.17	0.02	0.07	0	0.06	-0.01	102.8	176.4	68.3	57.9	2701	12.2	14.5	5	40	42.8	38.2	35.4	2	138	6000	136	24.5	33.5	4	4	4	4	3	630	300000	1000000	500000	NA	0	13850	12970
2005 Kia Spectra	38162	Kia	Standard	0.17	0.02	0.07	0	0.06	-0.01	102.8	176.4	68.3	57.9	2701	12.2	14.5	5	40	42.8	38.2	35.4	2	138	6000	136	24.5	33.5	4	4	4	4	3	630	300000	1000000	500000	NA	0	14850	13865
2005 Kia Spectra	38162	Kia	Standard	0.17	0.02	0.07	-0.01	0.06	-0.01	102.8	176.4	68.3	57.9	2701	12.2	14.5	5	40	42.8	38.2	35.4	2	138	6000	136	24.5	33.5	4	4	4	4	3	720	300000	1000000	500000	NA	0	14995	14045
2005 Kia Spectra	38162	Kia	Standard	0.17	0.02	0.07	-0.01	0.06	-0.01	102.8	176.4	68.3	57.9	2701	12.2	14.5	5	40	42.8	38.2	35.4	2	138	6000	136	24.5	33.5	4	4	4	4	3	720	300000	1000000	500000	NA	0	15970	14955
2005 Kia Spectra	38162	Kia	Standard	0.18	0.02	0.11	-0.01	0.06	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	138	6000	136	24.5	33.5	NA	NA	NA	NA	NA	720	300000	1000000	500000	NA	0	14995	14045
2005 Kia Spectra	38162	Kia	Standard	0.18	0.02	0.11	-0.01	0.06	-0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	138	6000	136	24.5	33.5	NA	NA	NA	NA	NA	720	300000	1000000	500000	NA	0	15970	14955
2005 Lexus ES 330	38163	Lexus	Standard	0.2	0.03	0.11	-0.04	0.04	-0.03	107.1	191.1	71.3	57.3	3472	14.5	18.5	5	38.5	42.2	37.4	35.6	3.3	225	5600	240	21	29	NA	NA	4	5	4	1350	200000	420000	720000	NA	0	32175	28528
2005 Lexus IS 300	38165	Lexus	Standard	0.16	0.02	0.13	-0.09	0.04	-0.03	105.1	176.6	67.9	55.5	3255	10.1	17.5	5	39.1	42.7	37.7	30.2	3	215	5800	218	18	24.5	NA	NA	5	5	5	2160	200000	420000	720000	NA	0	29735	26165
2005 Lexus IS 300	38165	Lexus	Standard	0.16	0.02	0.13	-0.09	0.04	-0.03	105.1	176.6	67.9	55.5	3255	10.1	17.5	5	39.1	42.7	37.7	30.2	3	215	5800	218	18	24.5	NA	NA	5	5	5	2160	200000	420000	720000	NA	0	31105	27372
2005 Lexus IS 300	38165	Lexus	Standard	0.17	0.02	0.11	-0.09	0.04	-0.03	105.1	177	67.9	56.7	3410	21.8	17.5	5	39.1	42.7	37.7	30.2	3	215	5800	218	18	24.5	NA	NA	NA	NA	NA	2160	200000	420000	720000	NA	0	31105	27372
2005 Lexus LS 430	38166	Lexus	Standard	0.23	0.03	0.11	-0.07	0.04	-0.05	115.2	197.4	72	58.7	3990	20.2	22.2	5	38.1	44	37.9	37.6	4.3	290	5600	320	18	25	NA	NA	NA	NA	NA	1800	200000	420000	720000	NA	0	56225	48915
2005 Lexus SC 430	38169	Lexus	Standard	0.14	0.03	0.11	-0.09	0.04	-0.06	103.1	177.8	72	53.1	3840	8.8	19.8	4	37.2	43.6	33.9	27.1	4.3	300	5600	325	18	23	NA	NA	NA	NA	NA	2070	200000	420000	720000	NA	0	63575	55308
2005 Lexus GS	38170	Lexus	GS 300	0.2	0.02	0.11	-0.07	0.04	-0.04	110.2	189.2	70.9	55.9	3649	14.8	19.8	5	39	44.5	37.4	34.3	3	220	5800	220	18	25	NA	NA	NA	NA	NA	1710	200000	420000	720000	NA	0	38875	34208
2005 Lexus GS	38170	Lexus	GS 430	0.2	0.03	0.11	-0.07	0.04	-0.05	110.2	189.2	70.9	55.9	3649	14.8	19.8	5	39	44.5	37.4	34.3	4.3	300	5600	325	18	23	NA	NA	NA	NA	NA	1800	200000	420000	720000	NA	0	47975	41736
2005 Lincoln LS	38175	Lincoln	"Luxury, Appearance, Premium"	0.21	0.02	0.12	-0.05	0	-0.03	114.5	194.3	73.2	56.1	3681	13.5	18	5	40.5	42.8	37.3	36	3	232	6750	220	20	26	5	4	5	4	5	NA	0	0	0	0	0	32620	30023
2005 Lincoln LS	38175	Lincoln	"Luxury, Appearance, Premium"	0.21	0.02	0.12	-0.05	0	-0.03	114.5	194.3	73.2	56.1	3681	13.5	18	5	40.5	42.8	37.3	36	3	232	6750	220	20	26	5	4	5	4	5	NA	0	0	0	0	0	36340	33371
2005 Lincoln LS	38175	Lincoln	"Luxury, Appearance, Premium"	0.21	0.02	0.12	-0.05	0	-0.04	114.5	194.3	73.2	56.1	3681	13.5	18	5	40.5	42.8	37.3	36	3	232	6750	220	20	26	5	4	5	4	5	NA	0	0	0	0	0	36970	33938
2005 Lincoln LS	38175	Lincoln	"Sport, Ultimate"	0.21	0.03	0.12	-0.05	0	-0.04	114.5	194.3	73.2	56.1	3681	13.5	18	5	40.5	42.8	37.3	36	3.9	280	6000	286	17	24	5	4	5	4	5	NA	0	0	0	0	0	40170	36818
2005 Lincoln LS	38175	Lincoln	"Sport, Ultimate"	0.21	0.03	0.12	-0.05	0	-0.04	114.5	194.3	73.2	56.1	3681	13.5	18	5	40.5	42.8	37.3	36	3.9	280	6000	286	17	24	5	4	5	4	5	NA	0	0	0	0	0	43570	39878
2005 Lincoln Town Car	38177	Lincoln	Standard	0.29	0.03	0.11	-0.05	0	-0.04	123.7	221.4	78.2	59.1	4518	21	19	6	39.4	41.6	37.4	47	4.6	239	4900	287	18	25	NA	NA	NA	NA	NA	NA	0	0	0	0	0	42035	38592
2005 Lincoln Town Car	38177	Lincoln	Standard	0.29	0.03	0.11	-0.05	0	-0.04	123.7	221.4	78.2	59.1	4518	21	19	6	39.4	41.6	37.4	47	4.6	239	4900	287	18	25	NA	NA	NA	NA	NA	NA	0	0	0	0	0	44900	41170
2005 Lincoln Town Car	38177	Lincoln	Standard	0.29	0.03	0.11	-0.05	0	-0.05	123.7	221.4	78.2	59.1	4518	21	19	6	39.4	41.6	37.4	47	4.6	239	4900	287	18	25	NA	NA	NA	NA	NA	NA	0	0	0	0	0	50505	46214
2005 Mazda 6	38178	Mazda	i	0.19	0.02	0.12	-0.04	0.05	-0.01	105.3	186.8	70.1	56.7	3102	15.2	18	5	38.7	42.3	37.1	36.5	2.3	160	6000	155	23	29.5	5	5	5	3	4	1260	200000	0	600000	200000	0	18995	17530
2005 Mazda 6	38178	Mazda	i	0.19	0.02	0.12	-0.05	0.05	-0.02	105.3	186.8	70.1	56.7	3102	15.2	18	5	38.7	42.3	37.1	36.5	2.3	160	6000	155	23	29.5	5	5	5	3	4	1440	200000	0	600000	200000	0	21495	19830
2005 Mazda 6	38178	Mazda	i	0.19	0.02	0.11	-0.05	0.05	-0.02	105.3	186.8	70.1	56.7	3172	58.7	18	5	38.7	42.3	36.7	36.5	2.3	160	6000	155	23	29.5	NA	NA	NA	NA	NA	1440	200000	0	600000	200000	0	22025	20318
2005 Mazda 6	38178	Mazda	i	0.19	0.02	0.12	-0.04	0.05	-0.02	105.3	186.8	70.1	56.7	3102	15.2	18	5	38.7	42.3	37.1	36.5	2.3	160	6000	155	23	29.5	5	5	5	3	4	1260	200000	0	600000	200000	0	24195	22314
2005 Mazda 6	38178	Mazda	s	0.2	0.02	0.11	-0.05	0.05	-0.02	105.3	187.8	70.1	57.3	3404	60.4	18	5	38.7	42.3	38.6	36.5	3	220	6300	192	19.5	26.5	NA	NA	4	NA	NA	1440	200000	0	600000	200000	0	22895	21118
2005 Mazda 6	38178	Mazda	s	0.19	0.02	0.12	-0.05	0.05	-0.02	105.3	186.8	70.1	56.7	3102	15.2	18	5	38.7	42.3	37.1	36.5	3	220	6300	192	19.5	26.5	5	5	5	3	4	1440	200000	0	600000	200000	0	23295	21486
2005 Mazda 6	38178	Mazda	s	0.19	0.02	0.11	-0.05	0.05	-0.02	105.3	186.8	70.1	56.7	3172	58.7	18	5	38.7	42.3	36.7	36.5	3	220	6300	192	19.5	26.5	NA	NA	NA	NA	NA	1440	200000	0	600000	200000	0	23995	22131
2005 Mazda 6	38178	Mazda	s	0.2	0.02	0.11	-0.05	0.05	-0.02	105.3	187.8	70.1	57.3	3404	60.4	18	5	38.7	42.3	38.6	36.5	3	220	6300	192	19.5	26.5	NA	NA	4	NA	NA	1440	200000	0	600000	200000	0	24025	22158
2005 Mazda 6	38178	Mazda	i	0.19	0.02	0.12	-0.05	0.05	-0.02	105.3	186.8	70.1	56.7	3102	15.2	18	5	38.7	42.3	37.1	36.5	2.3	160	6000	155	23	29.5	5	5	5	3	4	1440	200000	0	600000	200000	0	26125	24091
2005 Mazda 6	38178	Mazda	i	0.2	0.02	0.11	-0.05	0.05	-0.02	105.3	187.8	70.1	57.3	3404	60.4	18	5	38.7	42.3	38.6	36.5	2.3	160	6000	155	23	29.5	NA	NA	4	NA	NA	1440	200000	0	600000	200000	0	26795	24707
2005 Mazda RX 8	38181	Mazda	--	0.15	0.02	0.11	-0.06	0.05	-0.02	106.3	174.2	69.7	52.8	3029	7.6	15.8	4	38.2	42.6	36.8	32.2	NA	NA	NA	NA	NA	NA	4	5	5	4	4	1530	200000	0	600000	200000	0	25375	23460
2005 Mazda RX 8	38181	Mazda	--	0.15	0.02	0.11	-0.05	0.05	-0.03	106.3	174.2	69.7	52.8	3029	7.6	15.8	4	38.2	42.6	36.8	32.2	NA	NA	NA	NA	NA	NA	4	5	5	4	4	NA	200000	0	600000	200000	0	31700	29295
2005 Mazda RX 8	38181	Mazda	--	0.15	0.02	0.11	-0.06	0.05	-0.02	106.3	174.2	69.7	52.8	3029	7.6	15.8	4	38.2	42.6	36.8	32.2	NA	NA	NA	NA	NA	NA	4	5	5	4	4	1530	200000	0	600000	200000	0	26875	24844
2005 Mazda RX 8	38181	Mazda	--	0.15	0.02	0.11	-0.05	0.05	-0.03	106.3	174.2	69.7	52.8	3029	7.6	15.8	4	38.2	42.6	36.8	32.2	NA	NA	NA	NA	NA	NA	4	5	5	4	4	NA	200000	0	600000	200000	0	32470	30005
2005 Mercedes Benz C Class	38183	Mercedes Benz	C230	0.16	0.02	0.11	-0.05	0	-0.02	106.9	171.2	68	55.4	3250	38.1	16.4	4	38.5	42	36.3	33	1.8	189	5800	192	23	31.5	NA	NA	NA	NA	NA	NA	0	0	0	0	0	25850	24041
2005 Mercedes Benz C Class	38183	Mercedes Benz	C320	0.16	0.02	0.11	-0.05	0	-0.03	106.9	171.2	68	55.4	3250	38.1	16.4	4	38.5	42	36.3	33	3.2	215	5700	229	18	24	NA	NA	NA	NA	NA	NA	0	0	0	0	0	28250	26273
2005 Mercedes Benz C Class	38183	Mercedes Benz	C230	0.17	0.02	0.1	-0.05	0	-0.03	106.9	178.4	68	55.6	3240	12.2	16.4	5	38.9	41.7	37.3	33	1.8	189	5800	192	23	31.5	4	4	4	5	5	NA	0	0	0	0	0	29250	27203
2005 Mercedes Benz C Class	38183	Mercedes Benz	C240	0.17	0.02	0.1	-0.05	0	-0.03	106.9	178.4	68	55.6	3240	12.2	16.4	5	38.9	41.7	37.3	33	2.6	168	5700	177	20	25	4	4	4	5	5	NA	0	0	0	0	0	32650	30365
2005 Mercedes Benz C Class	38183	Mercedes Benz	C240	0.17	0.02	0.1	-0.05	0	-0.03	106.9	178.4	68	55.6	3240	12.2	16.4	5	38.9	41.7	37.3	33	2.6	168	5700	177	20	25	4	4	4	5	5	NA	0	0	0	0	0	33850	31481
2005 Mercedes Benz C Class	38183	Mercedes Benz	C240	0.18	0.02	0.11	-0.05	0	-0.03	106.9	179	68	57.8	3470	63.6	16.4	5	38.5	42	38	33	2.6	168	5700	177	20	25	NA	NA	NA	NA	NA	NA	0	0	0	0	0	34150	31760
2005 Mercedes Benz C Class	38183	Mercedes Benz	C240	0.18	0.02	0.11	-0.05	0	-0.03	106.9	179	68	57.8	3470	63.6	16.4	5	38.5	42	38	33	2.6	168	5700	177	20	25	NA	NA	NA	NA	NA	NA	0	0	0	0	0	35350	32876
2005 Mercedes Benz C Class	38183	Mercedes Benz	C320	0.17	0.02	0.1	-0.05	0	-0.04	106.9	178.4	68	55.6	3240	12.2	16.4	5	38.9	41.7	37.3	33	3.2	215	5700	229	18	24	4	4	4	5	5	NA	0	0	0	0	0	37350	34736
2005 Mercedes Benz C Class	38183	Mercedes Benz	C320	0.17	0.02	0.1	-0.05	0	-0.04	106.9	178.4	68	55.6	3240	12.2	16.4	5	38.9	41.7	37.3	33	3.2	215	5700	229	18	24	4	4	4	5	5	NA	0	0	0	0	0	37950	35294
2005 Mercedes Benz C Class	38183	Mercedes Benz	C320	0.17	0.02	0.1	-0.05	0	-0.04	106.9	178.4	68	55.6	3240	12.2	16.4	5	38.9	41.7	37.3	33	3.2	215	5700	229	18	24	4	4	4	5	5	NA	0	0	0	0	0	39150	36410
2005 Mercedes Benz C Class	38183	Mercedes Benz	--	0.17	0.02	0.1	-0.05	0	-0.05	106.9	178.4	68	55.6	3240	12.2	16.4	5	38.9	41.7	37.3	33	NA	NA	NA	NA	NA	NA	4	4	4	5	5	NA	0	0	0	0	0	53900	50127
2005 Mercedes Benz CLK	38184	Mercedes Benz	CLK320	0.16	0.02	0.11	-0.05	0	-0.05	106.9	182.6	68.5	55.4	3515	10.4	16.4	4	37.1	42	35.8	33	3.2	215	5700	229	20	28	NA	NA	NA	NA	NA	NA	0	0	0	0	0	46000	42780
2005 Mercedes Benz CLK	38184	Mercedes Benz	CLK320	0.15	0.02	0.11	-0.05	0	-0.05	106.9	182.6	68.5	54.4	3770	8.6	16.4	4	38.4	42	36.3	30.4	3.2	215	5700	229	20	28	NA	NA	NA	NA	NA	NA	0	0	0	0	0	53600	49848
2005 Mercedes Benz CLK	38184	Mercedes Benz	CLK500	0.16	0.04	0.11	-0.05	0	-0.05	106.9	182.6	68.5	55.4	3515	10.4	16.4	4	37.1	42	35.8	33	5	302	5600	339	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	54600	50778
2005 Mercedes Benz CLK	38184	Mercedes Benz	CLK500	0.15	0.04	0.11	-0.05	0	-0.06	106.9	182.6	68.5	54.4	3770	8.6	16.4	4	38.4	42	36.3	30.4	5	302	5600	339	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	62200	57846
2005 Mercedes Benz CLK	38184	Mercedes Benz	--	0.16	0.02	0.11	-0.05	0	-0.07	106.9	182.6	68.5	55.4	3515	10.4	16.4	4	37.1	42	35.8	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	69900	65007
2005 Mercedes Benz CLK	38184	Mercedes Benz	--	0.15	0.02	0.11	-0.05	0	-0.08	106.9	182.6	68.5	54.4	3770	8.6	16.4	4	38.4	42	36.3	30.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	82000	76260
2005 Mercedes Benz E Class	38185	Mercedes Benz	E320	0.21	0.02	0.1	-0.05	0	-0.05	112.4	189.7	71.3	57.2	3691	15.9	21.1	5	37.4	41.9	37.7	35.6	3.2	221	5600	232	20	28	4	4	5	5	5	NA	0	0	0	0	0	48500	45105
2005 Mercedes Benz E Class	38185	Mercedes Benz	E320	0.21	0.02	0.1	-0.05	0	-0.05	112.4	189.7	71.3	57.2	3691	15.9	21.1	5	37.4	41.9	37.7	35.6	3.2	221	5600	232	20	28	4	4	5	5	5	NA	0	0	0	0	0	49075	45640
2005 Mercedes Benz E Class	38185	Mercedes Benz	E320	0.21	0.02	0.1	-0.05	0	-0.05	112.4	189.7	71.3	57.2	3691	15.9	21.1	5	37.4	41.9	37.7	35.6	3.2	221	5600	232	20	28	4	4	5	5	5	NA	0	0	0	0	0	51000	47430
2005 Mercedes Benz E Class	38185	Mercedes Benz	E320	0.24	0.02	0.11	-0.05	0	-0.05	112.4	191.7	71.7	58.9	3966	68.9	21.1	7	37.4	41.9	38	36	3.2	221	5600	232	20	28	NA	NA	NA	NA	NA	NA	0	0	0	0	0	50750	47198
2005 Mercedes Benz E Class	38185	Mercedes Benz	E320	0.24	0.02	0.11	-0.05	0	-0.05	112.4	191.7	71.7	58.9	3966	68.9	21.1	7	37.4	41.9	38	36	3.2	221	5600	232	20	28	NA	NA	NA	NA	NA	NA	0	0	0	0	0	53250	49523
2005 Mercedes Benz E Class	38185	Mercedes Benz	E500	0.21	0.03	0.1	-0.05	0	-0.06	112.4	189.7	71.3	57.2	3691	15.9	21.1	5	37.4	41.9	37.7	35.6	5	302	5600	339	16	20	4	4	5	5	5	NA	0	0	0	0	0	56900	52917
2005 Mercedes Benz E Class	38185	Mercedes Benz	E500	0.21	0.03	0.1	-0.05	0	-0.06	112.4	189.7	71.3	57.2	3691	15.9	21.1	5	37.4	41.9	37.7	35.6	5	302	5600	339	16	20	4	4	5	5	5	NA	0	0	0	0	0	59400	55242
